COUNTY,ROUTE,SEGMENT,DATA_YEAR,TOTAL_CRASH,FATAL,FATAL_MAJ,INJURY,FATAL_INJ,PDO,LENGTH_MI_YR,LENGTH_FT_YR,AADT,BEG_MP,END_MP,TravelWayWidth,LANES,SPEED,LeftShldPave,RtshldPave,COUNTY_NAME,RHR,PASS_ZONE,CL_RS,SH_RS,ACCESS_PTS,NO_INTS,NO_CURVES,AVG_D,AccessDensity
3,210,160,2006,0,0,0,0,0,0,0.475757576,2512,2449,7.119128788,7.594886364,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,0,0,0,0,0
3,210,160,2007,0,0,0,0,0,0,0.475757576,2512,2449,7.119128788,7.594886364,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,0,0,0,0,0
3,210,160,2008,0,0,0,0,0,0,0.475757576,2512,2467,7.119128788,7.594886364,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,0,0,0,0,0
3,210,160,2009,0,0,0,0,0,0,0.475757576,2512,2478,7.119128788,7.594886364,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,0,0,0,0,0
3,210,160,2010,0,0,0,0,0,0,0.475757576,2512,2478,7.119128788,7.594886364,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,0,0,0,0,0
3,210,160,2011,0,0,0,0,0,0,0.475757576,2512,2478,7.119128788,7.594886364,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,0,0,0,0,0
3,210,160,2012,0,0,0,0,0,0,0.475757576,2512,2478,7.119128788,7.594886364,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,0,0,0,0,0
3,210,170,2005,0,0,0,0,0,0,0.596780303,3151,2519,7.594886364,8.191666667,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,4.911001245,3.351317042
3,210,170,2006,2,0,0,2,2,0,0.596780303,3151,2449,7.594886364,8.191666667,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,4.911001245,3.351317042
3,210,170,2007,1,0,0,0,0,1,0.596780303,3151,2449,7.594886364,8.191666667,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,4.911001245,3.351317042
3,210,170,2008,0,0,0,0,0,0,0.596780303,3151,2467,7.594886364,8.191666667,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,4.911001245,3.351317042
3,210,170,2009,0,0,0,0,0,0,0.596780303,3151,2478,7.594886364,8.191666667,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,4.911001245,3.351317042
3,210,170,2010,0,0,0,0,0,0,0.596780303,3151,2478,7.594886364,8.191666667,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,4.911001245,3.351317042
3,210,170,2011,1,0,0,0,0,1,0.596780303,3151,2478,7.594886364,8.191666667,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,4.911001245,3.351317042
3,210,170,2012,0,0,0,0,0,0,0.596780303,3151,2478,7.594886364,8.191666667,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,1,4.911001245,3.351317042
3,210,180,2005,0,0,0,0,0,0,0.539015152,2846,2519,8.191666667,8.730681818,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.000620335,5.565706254
3,210,180,2006,1,0,0,1,1,0,0.539015152,2846,2449,8.191666667,8.730681818,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.000620335,5.565706254
3,210,180,2007,2,1,1,1,2,0,0.539015152,2846,2449,8.191666667,8.730681818,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.000620335,5.565706254
3,210,180,2008,1,0,0,1,1,0,0.539015152,2846,2467,8.191666667,8.730681818,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.000620335,5.565706254
3,210,180,2009,0,0,0,0,0,0,0.539015152,2846,2478,8.191666667,8.730681818,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.000620335,5.565706254
3,210,180,2010,2,0,0,0,0,2,0.539015152,2846,2478,8.191666667,8.730681818,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.000620335,5.565706254
3,210,180,2011,2,0,0,1,1,1,0.539015152,2846,2478,8.191666667,8.730681818,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.000620335,5.565706254
3,210,180,2012,0,0,0,0,0,0,0.539015152,2846,2478,8.191666667,8.730681818,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.000620335,5.565706254
3,210,190,2005,0,0,0,0,0,0,0.473295455,2499,2519,8.730681818,9.203977273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.592242432,2.112845138
3,210,190,2006,0,0,0,0,0,0,0.473295455,2499,2449,8.730681818,9.203977273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.592242432,2.112845138
3,210,190,2007,0,0,0,0,0,0,0.473295455,2499,2449,8.730681818,9.203977273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.592242432,2.112845138
3,210,190,2008,0,0,0,0,0,0,0.473295455,2499,2467,8.730681818,9.203977273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.592242432,2.112845138
3,210,190,2009,0,0,0,0,0,0,0.473295455,2499,2478,8.730681818,9.203977273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.592242432,2.112845138
3,210,190,2010,0,0,0,0,0,0,0.473295455,2499,2478,8.730681818,9.203977273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.592242432,2.112845138
3,210,190,2011,0,0,0,0,0,0,0.473295455,2499,2478,8.730681818,9.203977273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.592242432,2.112845138
3,210,190,2012,0,0,0,0,0,0,0.473295455,2499,2478,8.730681818,9.203977273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.592242432,2.112845138
3,210,200,2005,1,0,0,0,0,1,0.441477273,2331,2519,9.203977273,9.645454545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.882404977,2.265122265
3,210,200,2006,0,0,0,0,0,0,0.441477273,2331,2449,9.203977273,9.645454545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.882404977,2.265122265
3,210,200,2007,0,0,0,0,0,0,0.441477273,2331,2449,9.203977273,9.645454545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.882404977,2.265122265
3,210,200,2008,0,0,0,0,0,0,0.441477273,2331,2467,9.203977273,9.645454545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.882404977,2.265122265
3,210,200,2009,0,0,0,0,0,0,0.441477273,2331,2478,9.203977273,9.645454545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.882404977,2.265122265
3,210,200,2010,0,0,0,0,0,0,0.441477273,2331,2478,9.203977273,9.645454545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.882404977,2.265122265
3,210,200,2011,0,0,0,0,0,0,0.441477273,2331,2478,9.203977273,9.645454545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.882404977,2.265122265
3,210,200,2012,0,0,0,0,0,0,0.441477273,2331,2478,9.203977273,9.645454545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,1,0,1,2.882404977,2.265122265
3,210,210,2005,0,0,0,0,0,0,0.377840909,1995,2519,9.645454545,10.02329545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,5.293233083
3,210,210,2006,0,0,0,0,0,0,0.377840909,1995,2449,9.645454545,10.02329545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,5.293233083
3,210,210,2007,0,0,0,0,0,0,0.377840909,1995,2449,9.645454545,10.02329545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,5.293233083
3,210,210,2008,0,0,0,0,0,0,0.377840909,1995,2467,9.645454545,10.02329545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,5.293233083
3,210,210,2009,1,0,1,1,1,0,0.377840909,1995,2478,9.645454545,10.02329545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,5.293233083
3,210,210,2010,0,0,0,0,0,0,0.377840909,1995,2478,9.645454545,10.02329545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,5.293233083
3,210,210,2011,0,0,0,0,0,0,0.377840909,1995,2478,9.645454545,10.02329545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,5.293233083
3,210,210,2012,0,0,0,0,0,0,0.377840909,1995,2478,9.645454545,10.02329545,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,5.293233083
3,210,220,2005,1,0,0,1,1,0,0.420643939,2221,2054,10.02329545,10.44393939,22,2,55,4,3,ARMSTRONG     ,5,1,0,0,2,1,0,0,4.754615038
3,210,220,2006,0,0,0,0,0,0,0.420643939,2221,2054,10.02329545,10.44393939,22,2,55,4,3,ARMSTRONG     ,5,1,0,0,2,1,0,0,4.754615038
3,210,220,2007,0,0,0,0,0,0,0.420643939,2221,2072,10.02329545,10.44393939,22,2,55,4,3,ARMSTRONG     ,5,1,0,0,2,1,0,0,4.754615038
3,210,220,2008,0,0,0,0,0,0,0.420643939,2221,2088,10.02329545,10.44393939,22,2,55,4,3,ARMSTRONG     ,5,1,0,0,2,1,0,0,4.754615038
3,210,220,2009,1,0,0,0,0,1,0.420643939,2221,2097,10.02329545,10.44393939,22,2,55,4,3,ARMSTRONG     ,5,1,0,0,2,1,0,0,4.754615038
3,210,220,2010,1,0,0,0,0,1,0.420643939,2221,2097,10.02329545,10.44393939,22,2,55,4,3,ARMSTRONG     ,5,1,0,0,2,1,0,0,4.754615038
3,210,220,2011,0,0,0,0,0,0,0.420643939,2221,2097,10.02329545,10.44393939,22,2,55,4,3,ARMSTRONG     ,5,1,0,0,2,1,0,0,4.754615038
3,210,220,2012,1,0,0,0,0,1,0.420643939,2221,2097,10.02329545,10.44393939,22,2,55,4,3,ARMSTRONG     ,5,1,0,0,2,1,0,0,4.754615038
3,210,230,2005,0,0,0,0,0,0,0.483143939,2551,2054,10.44393939,10.92708333,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,1,0,1,6.39536236,2.069776558
3,210,230,2006,0,0,0,0,0,0,0.483143939,2551,2054,10.44393939,10.92708333,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,1,0,1,6.39536236,2.069776558
3,210,230,2007,0,0,0,0,0,0,0.483143939,2551,2072,10.44393939,10.92708333,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,1,0,1,6.39536236,2.069776558
3,210,230,2008,0,0,0,0,0,0,0.483143939,2551,2088,10.44393939,10.92708333,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,1,0,1,6.39536236,2.069776558
3,210,230,2009,2,0,0,1,1,1,0.483143939,2551,2097,10.44393939,10.92708333,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,1,0,1,6.39536236,2.069776558
3,210,230,2010,0,0,0,0,0,0,0.483143939,2551,2097,10.44393939,10.92708333,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,1,0,1,6.39536236,2.069776558
3,210,230,2011,0,0,0,0,0,0,0.483143939,2551,2097,10.44393939,10.92708333,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,1,0,1,6.39536236,2.069776558
3,210,230,2012,0,0,0,0,0,0,0.483143939,2551,2097,10.44393939,10.92708333,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,1,0,1,6.39536236,2.069776558
3,210,240,2005,0,0,0,0,0,0,0.481439394,2542,2054,10.92708333,11.40852273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,4.154209284
3,210,240,2006,0,0,0,0,0,0,0.481439394,2542,2054,10.92708333,11.40852273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,4.154209284
3,210,240,2007,0,0,0,0,0,0,0.481439394,2542,2072,10.92708333,11.40852273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,4.154209284
3,210,240,2008,0,0,0,0,0,0,0.481439394,2542,2088,10.92708333,11.40852273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,4.154209284
3,210,240,2009,0,0,0,0,0,0,0.481439394,2542,2097,10.92708333,11.40852273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,4.154209284
3,210,240,2010,0,0,0,0,0,0,0.481439394,2542,2097,10.92708333,11.40852273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,4.154209284
3,210,240,2011,0,0,0,0,0,0,0.481439394,2542,2097,10.92708333,11.40852273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,4.154209284
3,210,240,2012,0,0,0,0,0,0,0.481439394,2542,2097,10.92708333,11.40852273,22,2,55,4,4,ARMSTRONG     ,5,1,0,0,2,0,0,0,4.154209284
3,210,250,2005,0,0,0,0,0,0,0.453977273,2397,2054,11.40852273,11.8625,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.771140321,6.608260325
3,210,250,2006,0,0,0,0,0,0,0.453977273,2397,2054,11.40852273,11.8625,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.771140321,6.608260325
3,210,250,2007,0,0,0,0,0,0,0.453977273,2397,2072,11.40852273,11.8625,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.771140321,6.608260325
3,210,250,2008,1,0,0,1,1,0,0.453977273,2397,2088,11.40852273,11.8625,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.771140321,6.608260325
3,210,250,2009,1,0,0,1,1,0,0.453977273,2397,2097,11.40852273,11.8625,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.771140321,6.608260325
3,210,250,2010,0,0,0,0,0,0,0.453977273,2397,2097,11.40852273,11.8625,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.771140321,6.608260325
3,210,250,2011,0,0,0,0,0,0,0.453977273,2397,2097,11.40852273,11.8625,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.771140321,6.608260325
3,210,250,2012,1,0,0,1,1,0,0.453977273,2397,2097,11.40852273,11.8625,22,2,55,3,4,ARMSTRONG     ,5,1,0,0,3,0,1,3.771140321,6.608260325
3,210,260,2005,0,0,0,0,0,0,0.474810606,2507,2054,11.8625,12.33731061,22,2,55,3,3,ARMSTRONG     ,5,1,0,0,3,0,0,0,6.318308736
3,210,260,2006,0,0,0,0,0,0,0.474810606,2507,2054,11.8625,12.33731061,22,2,55,3,3,ARMSTRONG     ,5,1,0,0,3,0,0,0,6.318308736
3,210,260,2007,1,0,0,0,0,1,0.474810606,2507,2072,11.8625,12.33731061,22,2,55,3,3,ARMSTRONG     ,5,1,0,0,3,0,0,0,6.318308736
3,210,260,2008,0,0,0,0,0,0,0.474810606,2507,2088,11.8625,12.33731061,22,2,55,3,3,ARMSTRONG     ,5,1,0,0,3,0,0,0,6.318308736
3,210,260,2009,0,0,0,0,0,0,0.474810606,2507,2097,11.8625,12.33731061,22,2,55,3,3,ARMSTRONG     ,5,1,0,0,3,0,0,0,6.318308736
3,210,260,2010,0,0,0,0,0,0,0.474810606,2507,2097,11.8625,12.33731061,22,2,55,3,3,ARMSTRONG     ,5,1,0,0,3,0,0,0,6.318308736
3,210,260,2011,0,0,0,0,0,0,0.474810606,2507,2097,11.8625,12.33731061,22,2,55,3,3,ARMSTRONG     ,5,1,0,0,3,0,0,0,6.318308736
3,210,260,2012,0,0,0,0,0,0,0.474810606,2507,2097,11.8625,12.33731061,22,2,55,3,3,ARMSTRONG     ,5,1,0,0,3,0,0,0,6.318308736
3,210,270,2005,1,1,1,1,2,0,0.50094697,2645,2054,12.33731061,12.83825758,20,2,35,2,2,ARMSTRONG     ,6,0,0,0,17,0,1,8.14025816,33.93572779
3,210,270,2006,0,0,0,0,0,0,0.50094697,2645,2054,12.33731061,12.83825758,20,2,35,2,2,ARMSTRONG     ,6,0,0,0,17,0,1,8.14025816,33.93572779
3,210,270,2007,1,0,0,1,1,0,0.50094697,2645,2072,12.33731061,12.83825758,20,2,35,2,2,ARMSTRONG     ,6,0,0,0,17,0,1,8.14025816,33.93572779
3,210,270,2008,2,0,0,0,0,2,0.50094697,2645,2088,12.33731061,12.83825758,20,2,35,2,2,ARMSTRONG     ,6,0,0,0,17,0,1,8.14025816,33.93572779
3,210,270,2009,2,0,0,1,1,1,0.50094697,2645,2097,12.33731061,12.83825758,20,2,35,2,2,ARMSTRONG     ,6,0,0,0,17,0,1,8.14025816,33.93572779
3,210,270,2010,0,0,0,0,0,0,0.50094697,2645,2097,12.33731061,12.83825758,20,2,35,2,2,ARMSTRONG     ,6,0,0,0,17,0,1,8.14025816,33.93572779
3,210,270,2011,0,0,0,0,0,0,0.50094697,2645,2097,12.33731061,12.83825758,20,2,35,2,2,ARMSTRONG     ,6,0,0,0,17,0,1,8.14025816,33.93572779
3,210,270,2012,0,0,0,0,0,0,0.50094697,2645,2097,12.33731061,12.83825758,20,2,35,2,2,ARMSTRONG     ,6,0,0,0,17,0,1,8.14025816,33.93572779
3,210,280,2005,0,0,0,0,0,0,0.609090909,3216,2054,12.83825758,13.44734848,20,2,35,4,4,ARMSTRONG     ,6,0,0,0,11,0,0,0,18.05970149
3,210,280,2006,1,0,0,0,0,1,0.609090909,3216,2054,12.83825758,13.44734848,20,2,35,4,4,ARMSTRONG     ,6,0,0,0,11,0,0,0,18.05970149
3,210,280,2007,1,0,0,1,1,0,0.609090909,3216,2072,12.83825758,13.44734848,20,2,35,4,4,ARMSTRONG     ,6,0,0,0,11,0,0,0,18.05970149
3,210,280,2008,0,0,0,0,0,0,0.609090909,3216,2088,12.83825758,13.44734848,20,2,35,4,4,ARMSTRONG     ,6,0,0,0,11,0,0,0,18.05970149
3,210,280,2009,0,0,0,0,0,0,0.609090909,3216,2097,12.83825758,13.44734848,20,2,35,4,4,ARMSTRONG     ,6,0,0,0,11,0,0,0,18.05970149
3,210,280,2010,0,0,0,0,0,0,0.609090909,3216,2097,12.83825758,13.44734848,20,2,35,4,4,ARMSTRONG     ,6,0,0,0,11,0,0,0,18.05970149
3,210,280,2011,0,0,0,0,0,0,0.609090909,3216,2097,12.83825758,13.44734848,20,2,35,4,4,ARMSTRONG     ,6,0,0,0,11,0,0,0,18.05970149
3,210,280,2012,0,0,0,0,0,0,0.609090909,3216,2097,12.83825758,13.44734848,20,2,35,4,4,ARMSTRONG     ,6,0,0,0,11,0,0,0,18.05970149
3,210,290,2005,1,0,0,1,1,0,0.366856061,1937,2054,13.44734848,13.81420455,20,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,1,0,0,8.177594218
3,210,290,2006,0,0,0,0,0,0,0.366856061,1937,2054,13.44734848,13.81420455,20,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,1,0,0,8.177594218
3,210,290,2007,1,0,0,1,1,0,0.366856061,1937,2072,13.44734848,13.81420455,20,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,1,0,0,8.177594218
3,210,290,2008,2,0,0,1,1,1,0.366856061,1937,2088,13.44734848,13.81420455,20,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,1,0,0,8.177594218
3,210,290,2009,0,0,0,0,0,0,0.366856061,1937,2097,13.44734848,13.81420455,20,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,1,0,0,8.177594218
3,210,290,2010,0,0,0,0,0,0,0.366856061,1937,2097,13.44734848,13.81420455,20,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,1,0,0,8.177594218
3,210,290,2011,0,0,0,0,0,0,0.366856061,1937,2097,13.44734848,13.81420455,20,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,1,0,0,8.177594218
3,210,290,2012,0,0,0,0,0,0,0.366856061,1937,2097,13.44734848,13.81420455,20,2,55,4,4,ARMSTRONG     ,5,1,0,0,3,1,0,0,8.177594218
3,268,70,2005,0,0,0,0,0,0,0.394507576,2083,3705,3.726515152,4.121022727,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,11,0,2,5.579332097,27.88286126
3,268,70,2006,1,0,0,0,0,1,0.394507576,2083,3761,3.726515152,4.121022727,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,11,0,2,5.579332097,27.88286126
3,268,70,2007,0,0,0,0,0,0,0.394507576,2083,3794,3.726515152,4.121022727,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,11,0,2,5.579332097,27.88286126
3,268,70,2008,0,0,0,0,0,0,0.394507576,2083,3822,3.726515152,4.121022727,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,11,0,2,5.579332097,27.88286126
3,268,70,2009,0,0,0,0,0,0,0.394507576,2083,3169,3.726515152,4.121022727,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,11,0,2,5.579332097,27.88286126
3,268,70,2010,1,0,0,1,1,0,0.394507576,2083,3169,3.726515152,4.121022727,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,11,0,2,5.579332097,27.88286126
3,268,70,2011,0,0,0,0,0,0,0.394507576,2083,3169,3.726515152,4.121022727,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,11,0,2,5.579332097,27.88286126
3,268,70,2012,1,0,0,0,0,1,0.394507576,2083,3169,3.726515152,4.121022727,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,11,0,2,5.579332097,27.88286126
3,268,80,2005,1,0,0,0,0,1,0.556628788,2939,3705,4.121022727,4.677651515,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,15,0,3,4.217691897,26.94794148
3,268,80,2006,0,0,0,0,0,0,0.556628788,2939,3761,4.121022727,4.677651515,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,15,0,3,4.217691897,26.94794148
3,268,80,2007,0,0,0,0,0,0,0.556628788,2939,3794,4.121022727,4.677651515,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,15,0,3,4.217691897,26.94794148
3,268,80,2008,1,0,0,0,0,1,0.556628788,2939,3822,4.121022727,4.677651515,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,15,0,3,4.217691897,26.94794148
3,268,80,2009,0,0,0,0,0,0,0.556628788,2939,3169,4.121022727,4.677651515,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,15,0,3,4.217691897,26.94794148
3,268,80,2010,0,0,0,0,0,0,0.556628788,2939,3169,4.121022727,4.677651515,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,15,0,3,4.217691897,26.94794148
3,268,80,2011,0,0,0,0,0,0,0.556628788,2939,3169,4.121022727,4.677651515,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,15,0,3,4.217691897,26.94794148
3,268,80,2012,0,0,0,0,0,0,0.556628788,2939,3169,4.121022727,4.677651515,22,2,45,4,4,ARMSTRONG     ,5,0,0,0,15,0,3,4.217691897,26.94794148
3,268,90,2005,0,0,0,0,0,0,0.635416667,3355,3705,4.677651515,5.313068182,22,2,45,5,7,ARMSTRONG     ,5,1,0,0,15,0,2,6.802318511,23.60655738
3,268,90,2006,1,0,0,1,1,0,0.635416667,3355,3761,4.677651515,5.313068182,22,2,45,5,7,ARMSTRONG     ,5,1,0,0,15,0,2,6.802318511,23.60655738
3,268,90,2007,0,0,0,0,0,0,0.635416667,3355,3794,4.677651515,5.313068182,22,2,45,5,7,ARMSTRONG     ,5,1,0,0,15,0,2,6.802318511,23.60655738
3,268,90,2008,0,0,0,0,0,0,0.635416667,3355,3822,4.677651515,5.313068182,22,2,45,5,7,ARMSTRONG     ,5,1,0,0,15,0,2,6.802318511,23.60655738
3,268,90,2009,1,0,0,1,1,0,0.635416667,3355,3169,4.677651515,5.313068182,22,2,45,5,7,ARMSTRONG     ,5,1,0,0,15,0,2,6.802318511,23.60655738
3,268,90,2010,1,0,0,0,0,1,0.635416667,3355,3169,4.677651515,5.313068182,22,2,45,5,7,ARMSTRONG     ,5,1,0,0,15,0,2,6.802318511,23.60655738
3,268,90,2011,1,0,0,1,1,0,0.635416667,3355,3169,4.677651515,5.313068182,22,2,45,5,7,ARMSTRONG     ,5,1,0,0,15,0,2,6.802318511,23.60655738
3,268,90,2012,3,0,0,2,2,1,0.635416667,3355,3169,4.677651515,5.313068182,22,2,45,5,7,ARMSTRONG     ,5,1,0,0,15,0,2,6.802318511,23.60655738
3,268,100,2005,0,0,0,0,0,0,0.584280303,3085,3705,5.313068182,5.897348485,20,2,45,4,5,ARMSTRONG     ,5,1,0,0,4,0,4,4.77268903,6.846029173
3,268,100,2006,0,0,0,0,0,0,0.584280303,3085,3761,5.313068182,5.897348485,20,2,45,4,5,ARMSTRONG     ,5,1,0,0,4,0,4,4.77268903,6.846029173
3,268,100,2007,1,0,0,0,0,1,0.584280303,3085,3794,5.313068182,5.897348485,20,2,45,4,5,ARMSTRONG     ,5,1,0,0,4,0,4,4.77268903,6.846029173
3,268,100,2008,0,0,0,0,0,0,0.584280303,3085,3822,5.313068182,5.897348485,20,2,45,4,5,ARMSTRONG     ,5,1,0,0,4,0,4,4.77268903,6.846029173
3,268,100,2009,0,0,0,0,0,0,0.584280303,3085,3169,5.313068182,5.897348485,20,2,45,4,5,ARMSTRONG     ,5,1,0,0,4,0,4,4.77268903,6.846029173
3,268,100,2010,1,0,0,0,0,1,0.584280303,3085,3169,5.313068182,5.897348485,20,2,45,4,5,ARMSTRONG     ,5,1,0,0,4,0,4,4.77268903,6.846029173
3,268,100,2011,2,0,0,0,0,2,0.584280303,3085,3169,5.313068182,5.897348485,20,2,45,4,5,ARMSTRONG     ,5,1,0,0,4,0,4,4.77268903,6.846029173
3,268,100,2012,0,0,0,0,0,0,0.584280303,3085,3169,5.313068182,5.897348485,20,2,45,4,5,ARMSTRONG     ,5,1,0,0,4,0,4,4.77268903,6.846029173
3,268,110,2005,1,0,0,0,0,1,0.600757576,3172,3705,5.897348485,6.498106061,20,2,45,5,5,ARMSTRONG     ,5,0,0,0,15,0,1,6.002830764,24.96847415
3,268,110,2006,2,1,1,2,3,0,0.600757576,3172,3761,5.897348485,6.498106061,20,2,45,5,5,ARMSTRONG     ,5,0,0,0,15,0,1,6.002830764,24.96847415
3,268,110,2007,0,0,0,0,0,0,0.600757576,3172,3794,5.897348485,6.498106061,20,2,45,5,5,ARMSTRONG     ,5,0,0,0,15,0,1,6.002830764,24.96847415
3,268,110,2008,0,0,0,0,0,0,0.600757576,3172,3822,5.897348485,6.498106061,20,2,45,5,5,ARMSTRONG     ,5,0,0,0,15,0,1,6.002830764,24.96847415
3,268,110,2009,2,0,0,2,2,0,0.600757576,3172,3169,5.897348485,6.498106061,20,2,45,5,5,ARMSTRONG     ,5,0,0,0,15,0,1,6.002830764,24.96847415
3,268,110,2010,0,0,0,0,0,0,0.600757576,3172,3169,5.897348485,6.498106061,20,2,45,5,5,ARMSTRONG     ,5,0,0,0,15,0,1,6.002830764,24.96847415
3,268,110,2011,2,1,1,1,2,1,0.600757576,3172,3169,5.897348485,6.498106061,20,2,45,5,5,ARMSTRONG     ,5,0,0,0,15,0,1,6.002830764,24.96847415
3,268,110,2012,1,0,0,0,0,1,0.600757576,3172,3169,5.897348485,6.498106061,20,2,45,5,5,ARMSTRONG     ,5,0,0,0,15,0,1,6.002830764,24.96847415
3,268,120,2005,0,0,0,0,0,0,0.478977273,2529,3705,6.498106061,6.977083333,20,2,35,5,5,ARMSTRONG     ,5,0,0,0,10,1,2,11.27414175,20.87781732
